Provider,TotalClaimCount,TotalInscClaimAmtReimbursed,AvgInscClaimAmtReimbursed,TotalDeductibleAmtPaid,AvgDeductibleAmtPaid,UniqueBeneficiaryCount,AvgClaimDuration,AvgLengthOfStay,NumChronicConditions_Mean,PotentialFraud
PRV54473,19,11020,580.0,0.0,0.0,8,5.2631578947368425,,4.7368421052631575,No
PRV54475,151,43120,285.5629139072848,350.0,2.3178807947019866,60,1.6688741721854305,,4.549668874172186,No
PRV54477,100,34310,343.1,550.0,5.5,60,1.76,,4.86,No
PRV54478,64,21590,337.34375,0.0,0.0,47,0.609375,,3.859375,No
PRV54479,17,8640,508.2352941176471,0.0,0.0,9,1.1764705882352942,,4.823529411764706,No
PRV54480,6,40000,6666.666666666667,6408.0,1068.0,6,3.5,3.5,6.666666666666667,No
PRV54481,8,1890,236.25,100.0,12.5,8,0.0,,4.375,No
PRV54482,6,370,61.666666666666664,0.0,0.0,6,0.0,,3.3333333333333335,No
PRV54483,13,1170,90.0,140.0,10.76923076923077,11,0.23076923076923078,,5.461538461538462,No
PRV54486,28,8010,286.07142857142856,0.0,0.0,19,2.0,,5.0,No
PRV54489,14,6300,450.0,0.0,0.0,14,1.6428571428571428,,4.285714285714286,No
PRV54490,23,2160,93.91304347826087,90.0,3.9130434782608696,19,0.0,,4.826086956521739,No
PRV54491,14,8730,623.5714285714286,90.0,6.428571428571429,10,1.5,,5.071428571428571,No
PRV54496,8,2360,295.0,100.0,12.5,7,3.0,,6.125,No
PRV54497,5,51000,10200.0,4272.0,1068.0,5,4.2,4.2,6.4,No
PRV54498,1,12000,12000.0,1068.0,1068.0,1,6.0,6.0,5.0,No
PRV54499,1,11000,11000.0,1068.0,1068.0,1,1.0,1.0,2.0,No
PRV54500,2,25000,12500.0,2136.0,1068.0,2,13.5,13.5,5.5,No
PRV54501,3,40000,13333.333333333334,3204.0,1068.0,3,3.0,3.0,4.0,No
PRV54502,3,55000,18333.333333333332,3204.0,1068.0,3,11.333333333333334,11.333333333333334,5.666666666666667,No
PRV54503,1,8000,8000.0,1068.0,1068.0,1,8.0,8.0,2.0,No
PRV54504,120,434920,3624.3333333333335,47072.0,392.26666666666665,103,2.1166666666666667,3.909090909090909,4.833333333333333,Yes
PRV54505,38,55140,1451.0526315789473,5440.0,143.1578947368421,24,0.868421052631579,6.4,5.394736842105263,Yes
PRV54506,134,56570,422.1641791044776,3634.0,27.119402985074625,75,0.8731343283582089,2.0,4.619402985074627,No
PRV54507,109,363310,3333.119266055046,39636.0,370.4299065420561,73,1.7155963302752293,4.717948717948718,4.651376146788991,No
PRV54508,90,33010,366.77777777777777,360.0,4.0,75,1.511111111111111,,4.333333333333333,No
PRV54509,4,250,62.5,0.0,0.0,4,3.75,,6.5,No
PRV54510,149,41250,276.8456375838926,510.0,3.422818791946309,75,1.308724832214765,,3.6711409395973154,No
PRV54511,32,8690,271.5625,0.0,0.0,30,1.4375,,3.78125,No
PRV54514,387,644010,1664.108527131783,51964.0,134.27390180878552,305,1.5348837209302326,5.583333333333333,4.397932816537468,Yes
PRV54515,67,22750,339.55223880597015,180.0,2.6865671641791047,66,0.8955223880597015,,4.955223880597015,No
PRV54517,45,5660,125.77777777777777,80.0,1.7777777777777777,16,0.06666666666666667,,3.8222222222222224,No
PRV54519,15,4540,302.6666666666667,150.0,10.0,10,1.3333333333333333,,3.8,No
PRV54520,15,8080,538.6666666666666,120.0,8.0,11,4.6,,5.6,No
PRV54521,64,31840,497.5,280.0,4.375,39,1.734375,,3.546875,No
PRV54522,2,2030,1015.0,0.0,0.0,2,0.5,,4.0,No
PRV54523,1,90,90.0,0.0,0.0,1,0.0,,6.0,No
PRV54524,21,2840,135.23809523809524,0.0,0.0,16,0.09523809523809523,,5.238095238095238,No
PRV54526,46,10230,222.3913043478261,80.0,1.7391304347826086,17,0.15217391304347827,,4.043478260869565,No
PRV54528,23,5710,248.2608695652174,0.0,0.0,9,0.8695652173913043,,4.304347826086956,No
PRV54529,5,160,32.0,70.0,14.0,5,0.0,,4.4,No
PRV54530,13,2580,198.46153846153845,50.0,3.8461538461538463,4,3.076923076923077,,2.5384615384615383,No
PRV54531,30,14030,467.6666666666667,1168.0,38.93333333333333,26,1.1333333333333333,3.0,4.833333333333333,No
PRV54535,34,7090,208.52941176470588,100.0,2.9411764705882355,29,2.235294117647059,,4.647058823529412,No
PRV54536,13,4890,376.15384615384613,0.0,0.0,11,0.8461538461538461,,3.5384615384615383,No
PRV54537,60,22470,374.5,200.0,3.3333333333333335,20,2.316666666666667,,4.9,No
PRV54538,48,21330,444.375,480.0,10.0,32,1.3333333333333333,,3.6666666666666665,No
PRV54539,69,18130,262.7536231884058,310.0,4.492753623188406,43,0.463768115942029,,4.565217391304348,No
PRV54540,20,9690,484.5,100.0,5.0,19,0.0,,3.75,Yes
PRV54541,7,6050,864.2857142857143,2136.0,305.14285714285717,6,0.7142857142857143,2.5,2.5714285714285716,No
PRV54542,20,35420,1771.0,5420.0,271.0,14,2.35,6.4,5.4,No
PRV54543,17,41500,2441.176470588235,3464.0,203.76470588235293,15,3.0,10.333333333333334,5.235294117647059,Yes
PRV54544,28,5250,187.5,100.0,3.5714285714285716,8,1.4285714285714286,,5.285714285714286,No
PRV54545,2,180,90.0,0.0,0.0,1,0.0,,2.0,No
PRV54546,6,910,151.66666666666666,100.0,16.666666666666668,6,0.0,,3.0,No
PRV54547,3,540,180.0,0.0,0.0,3,0.0,,2.0,No
PRV54548,12,1890,157.5,0.0,0.0,7,0.08333333333333333,,3.4166666666666665,No
PRV54549,1,40,40.0,0.0,0.0,1,0.0,,0.0,No
PRV54550,21,5550,264.2857142857143,0.0,0.0,13,2.4285714285714284,,4.666666666666667,No
PRV54551,7,1960,280.0,0.0,0.0,5,1.4285714285714286,,3.7142857142857144,No
PRV54552,45,11370,252.66666666666666,200.0,4.444444444444445,28,0.8,,4.4222222222222225,No
PRV54553,18,3740,207.77777777777777,0.0,0.0,12,0.0,,3.2222222222222223,No
PRV54554,26,6990,268.84615384615387,0.0,0.0,8,0.46153846153846156,,6.038461538461538,No
PRV54555,6,51000,8500.0,6408.0,1068.0,6,7.0,7.0,5.166666666666667,No
PRV54557,564,157890,279.9468085106383,1730.0,3.0673758865248226,263,1.5407801418439717,,4.388297872340425,Yes
PRV54558,73,197970,2711.917808219178,16090.0,220.41095890410958,69,2.1506849315068495,6.2,4.205479452054795,No
PRV54559,66,255560,3872.121212121212,24584.0,378.2153846153846,57,3.5,5.833333333333333,4.651515151515151,No
PRV54560,98,473080,4827.34693877551,42720.0,435.9183673469388,87,3.520408163265306,5.4,4.948979591836735,Yes
PRV54561,186,269670,1449.8387096774193,27060.0,145.48387096774192,102,2.510752688172043,5.4,4.67741935483871,No
PRV54562,206,57510,279.1747572815534,440.0,2.1359223300970873,75,1.1990291262135921,,4.635922330097087,No
PRV54563,267,79070,296.14232209737827,1090.0,4.082397003745318,172,1.6666666666666667,,4.01123595505618,No
PRV54564,803,229780,286.1519302615193,2250.0,2.8019925280199254,330,1.7048567870485678,,3.9452054794520546,No
PRV54565,130,412130,3170.230769230769,40784.0,316.15503875968994,106,2.669230769230769,5.794871794871795,4.584615384615384,No
PRV54566,308,755660,2453.4415584415583,42072.0,137.04234527687296,247,2.477272727272727,6.6,4.392857142857143,Yes
PRV54567,57,112690,1977.017543859649,6508.0,114.17543859649123,34,1.6140350877192982,7.333333333333333,4.280701754385965,No
PRV54568,56,53640,957.8571428571429,5340.0,95.35714285714286,46,1.3214285714285714,4.2,4.178571428571429,No
PRV54569,63,209350,3323.0158730158732,12906.0,204.85714285714286,42,1.9365079365079365,4.75,5.031746031746032,No
PRV54571,17,50610,2977.0588235294117,4272.0,251.2941176470588,17,4.176470588235294,6.25,4.705882352941177,No
PRV54572,146,53110,363.7671232876712,270.0,1.8493150684931507,117,1.773972602739726,,4.157534246575342,No
PRV54573,22,5960,270.90909090909093,120.0,5.454545454545454,14,0.9545454545454546,,5.409090909090909,No
PRV54574,35,7800,222.85714285714286,130.0,3.7142857142857144,24,0.9428571428571428,,4.057142857142857,No
PRV54575,273,504080,1846.4468864468865,33608.0,124.01476014760148,155,2.3003663003663,7.151515151515151,4.344322344322344,No
PRV54576,16,113100,7068.75,12816.0,915.4285714285714,16,6.75,6.285714285714286,5.75,No
PRV54577,61,494010,8098.524590163935,45924.0,778.3728813559322,56,4.737704918032787,5.533333333333333,4.885245901639344,No
PRV54578,77,24130,313.3766233766234,390.0,5.064935064935065,37,0.5194805194805194,,4.51948051948052,No
PRV54579,2,1290,645.0,0.0,0.0,2,0.0,,3.5,No
PRV54580,30,7280,242.66666666666666,60.0,2.0,19,1.3666666666666667,,4.266666666666667,No
PRV54581,11,2160,196.36363636363637,0.0,0.0,9,0.0,,4.545454545454546,No
PRV54582,71,18960,267.0422535211268,300.0,4.225352112676056,35,0.6056338028169014,,4.267605633802817,No
PRV54585,75,22620,301.6,320.0,4.266666666666667,34,2.013333333333333,,4.306666666666667,No
PRV54587,3,150,50.0,0.0,0.0,2,0.0,,4.0,No
PRV54588,63,17220,273.3333333333333,120.0,1.9047619047619047,47,1.2063492063492063,,4.492063492063492,No
PRV54589,11,1700,154.54545454545453,0.0,0.0,5,0.0,,5.0,No
PRV54590,66,28700,434.8484848484849,1248.0,18.90909090909091,34,1.5,2.0,4.075757575757576,No
PRV54591,45,8280,184.0,80.0,1.7777777777777777,14,1.2444444444444445,,5.088888888888889,No
PRV54593,35,10960,313.14285714285717,30.0,0.8571428571428571,22,0.9714285714285714,,3.2857142857142856,No
PRV54595,11,7620,692.7272727272727,0.0,0.0,9,3.6363636363636362,,4.909090909090909,No
PRV54596,64,16490,257.65625,150.0,2.34375,20,1.125,,4.4375,No
PRV54597,15,5000,333.3333333333333,10.0,0.6666666666666666,10,0.0,,3.7333333333333334,No
PRV54598,9,1010,112.22222222222223,0.0,0.0,7,0.1111111111111111,,3.888888888888889,No
PRV54599,17,3820,224.7058823529412,60.0,3.5294117647058822,11,1.1764705882352942,,3.0588235294117645,No
PRV54601,11,710,64.54545454545455,60.0,5.454545454545454,6,1.8181818181818181,,6.363636363636363,No
PRV54602,14,1710,122.14285714285714,30.0,2.142857142857143,13,2.857142857142857,,5.071428571428571,No
PRV54603,57,16180,283.859649122807,280.0,4.912280701754386,32,1.9824561403508771,,4.543859649122807,No
PRV54604,38,8240,216.8421052631579,70.0,1.8421052631578947,15,0.5789473684210527,,4.052631578947368,No
PRV54606,8,1510,188.75,0.0,0.0,8,2.5,,4.125,No
PRV54608,33,10650,322.72727272727275,0.0,0.0,10,2.515151515151515,,3.515151515151515,No
PRV54609,45,17160,381.3333333333333,170.0,3.7777777777777777,14,0.6666666666666666,,4.266666666666667,No
PRV54610,45,14470,321.55555555555554,190.0,4.222222222222222,21,2.688888888888889,,5.377777777777778,No
PRV54611,6,4760,793.3333333333334,1168.0,194.66666666666666,6,0.3333333333333333,2.0,2.1666666666666665,No
PRV54612,12,1120,93.33333333333333,90.0,7.5,4,0.0,,4.0,No
PRV54614,15,1440,96.0,40.0,2.6666666666666665,8,0.6,,4.4,No
PRV54615,5,310,62.0,0.0,0.0,2,0.0,,3.6,No
PRV54616,5,23310,4662.0,2136.0,427.2,5,1.6,4.0,4.4,No
PRV54618,32,10200,318.75,180.0,5.625,18,0.0625,,3.40625,No
PRV54619,33,9710,294.24242424242425,0.0,0.0,21,1.0303030303030303,,4.2727272727272725,No
PRV54620,13,74520,5732.307692307692,7476.0,575.0769230769231,12,2.923076923076923,3.857142857142857,5.461538461538462,No
PRV54621,1,900,900.0,0.0,0.0,1,0.0,,5.0,No
PRV54622,10,890,89.0,30.0,3.0,8,1.8,,3.1,No
PRV54623,43,8030,186.74418604651163,300.0,6.976744186046512,11,0.8837209302325582,,4.627906976744186,No
PRV54624,10,10180,1018.0,0.0,0.0,8,4.0,,3.9,No
PRV54625,16,7290,455.625,0.0,0.0,7,1.875,,2.3125,No
PRV54627,26,5530,212.69230769230768,0.0,0.0,13,0.8076923076923077,,4.423076923076923,No
PRV54628,4,1540,385.0,0.0,0.0,4,0.75,,4.25,No
PRV54629,3,580,193.33333333333334,0.0,0.0,3,0.0,,3.6666666666666665,No
PRV54630,85,25680,302.11764705882354,100.0,1.1764705882352942,23,1.576470588235294,,4.929411764705883,No
PRV54633,12,1430,119.16666666666667,30.0,2.5,6,3.25,,3.25,No
PRV54634,32,6110,190.9375,190.0,5.9375,23,0.71875,,4.71875,No
PRV54635,33,6590,199.6969696969697,240.0,7.2727272727272725,11,2.121212121212121,,5.2727272727272725,No
PRV54636,76,26500,348.6842105263158,80.0,1.0526315789473684,51,2.039473684210526,,4.25,No
PRV54637,13,226000,17384.615384615383,12816.0,1068.0,12,7.3076923076923075,7.3076923076923075,6.153846153846154,No
PRV54638,6,82000,13666.666666666666,6408.0,1068.0,6,3.5,3.5,5.666666666666667,No
PRV54639,13,110000,8461.538461538461,12816.0,1068.0,12,4.0,4.0,5.769230769230769,No
PRV54640,19,74260,3908.4210526315787,7516.0,395.57894736842104,19,3.6842105263157894,7.0,4.7894736842105265,No
PRV54642,49,14110,287.9591836734694,240.0,4.8979591836734695,46,2.2653061224489797,,4.204081632653061,No
PRV54643,18,8380,465.55555555555554,0.0,0.0,18,0.0,,4.5,No
PRV54644,68,212370,3123.0882352941176,23516.0,345.8235294117647,66,2.0588235294117645,3.590909090909091,4.75,Yes
PRV54645,2,1010,505.0,60.0,30.0,2,0.0,,6.0,No
PRV54646,23,11180,486.0869565217391,0.0,0.0,13,2.4782608695652173,,5.217391304347826,No
PRV54649,75,315080,4201.066666666667,22718.0,307.0,73,3.16,7.2727272727272725,4.973333333333334,Yes
PRV54651,91,291760,3206.153846153846,21470.0,238.55555555555554,87,2.208791208791209,5.904761904761905,5.0989010989010985,Yes
PRV54652,38,12020,316.3157894736842,80.0,2.1052631578947367,33,1.2105263157894737,,4.394736842105263,No
PRV54653,70,377740,5396.285714285715,42720.0,610.2857142857143,61,3.1285714285714286,5.25,5.328571428571428,No
PRV54656,35,11380,325.14285714285717,30.0,0.8571428571428571,35,0.7714285714285715,,3.7714285714285714,No
PRV54657,46,292220,6352.608695652174,18156.0,394.69565217391306,46,2.3260869565217392,3.8823529411764706,5.1521739130434785,No
PRV54658,85,192580,2265.6470588235293,26800.0,322.89156626506025,85,2.3411764705882354,4.0,5.1647058823529415,No
PRV54660,24,5110,212.91666666666666,30.0,1.25,21,1.3333333333333333,,3.4583333333333335,No
PRV54661,19,88200,4642.105263157895,3204.0,168.6315789473684,19,0.9473684210526315,5.666666666666667,4.7368421052631575,No
PRV54662,45,25590,568.6666666666666,3314.0,73.64444444444445,44,3.533333333333333,4.333333333333333,4.622222222222222,No
PRV54664,2,1200,600.0,100.0,50.0,2,0.0,,3.5,No
PRV54666,5,11310,2262.0,1158.0,231.6,5,2.0,10.0,5.0,No
PRV54667,166,136690,823.433734939759,8744.0,52.99393939393939,66,3.1325301204819276,7.555555555555555,4.680722891566265,No
PRV54668,306,96050,313.8888888888889,1598.0,5.222222222222222,261,1.2581699346405228,0.0,4.300653594771242,No
PRV54670,159,39370,247.61006289308176,240.0,1.509433962264151,115,1.9119496855345912,,4.647798742138365,No
PRV54671,3,920,306.6666666666667,0.0,0.0,1,0.0,,1.0,No
PRV54672,10,4200,420.0,0.0,0.0,7,3.4,,4.6,No
PRV54673,1,6000,6000.0,0.0,,1,13.0,13.0,7.0,No
PRV54674,3,27000,9000.0,3204.0,1068.0,3,10.0,10.0,5.333333333333333,No
PRV54675,37,422000,11405.405405405405,39516.0,1068.0,34,5.054054054054054,5.054054054054054,6.324324324324325,Yes
PRV54676,40,375200,9380.0,40584.0,1068.0,36,5.125,5.125,5.825,Yes
PRV54677,27,16270,602.5925925925926,110.0,4.074074074074074,15,4.962962962962963,,4.666666666666667,No
PRV54678,15,6850,456.6666666666667,70.0,4.666666666666667,7,0.0,,3.2666666666666666,No
PRV54679,1,7000,7000.0,1068.0,1068.0,1,5.0,5.0,2.0,No
PRV54680,18,257000,14277.777777777777,19224.0,1068.0,17,7.277777777777778,7.277777777777778,5.944444444444445,Yes
PRV54681,301,63790,211.9269102990033,590.0,1.9601328903654485,285,1.1295681063122924,,4.368770764119601,No
PRV54682,96,57690,600.9375,5740.0,60.421052631578945,88,1.3854166666666667,2.8333333333333335,4.6875,No
PRV54683,462,123850,268.0735930735931,1080.0,2.3376623376623376,406,1.2878787878787878,,4.365800865800866,No
PRV54684,133,43360,326.01503759398497,240.0,1.8045112781954886,128,2.0,,4.330827067669173,No
PRV54685,145,40150,276.8965517241379,260.0,1.793103448275862,139,2.3241379310344827,,4.537931034482758,No
PRV54686,157,145620,927.515923566879,15382.0,97.97452229299363,125,1.5541401273885351,4.142857142857143,4.477707006369426,No
PRV54687,18,9390,521.6666666666666,70.0,3.888888888888889,18,1.1111111111111112,,4.277777777777778,No
PRV54688,1032,401660,389.20542635658916,14968.0,14.503875968992247,481,1.193798449612403,4.0,4.179263565891473,Yes
PRV54689,20,2070,103.5,0.0,0.0,20,0.1,,4.6,No
PRV54690,840,224960,267.8095238095238,1760.0,2.0952380952380953,366,1.2738095238095237,,4.3654761904761905,No
PRV54691,67,98310,1467.313432835821,7048.0,106.78787878787878,66,0.9850746268656716,6.571428571428571,4.701492537313433,No
PRV54692,72,375880,5220.555555555556,51264.0,712.0,62,3.8194444444444446,4.833333333333333,5.0,Yes
PRV54693,52,39930,767.8846153846154,2136.0,41.07692307692308,51,3.0576923076923075,6.5,4.826923076923077,No
PRV54694,330,90760,275.030303030303,430.0,1.303030303030303,155,1.396969696969697,,3.860606060606061,No
PRV54695,53,15750,297.1698113207547,260.0,4.90566037735849,53,1.7735849056603774,,4.471698113207547,No
PRV54696,71,139150,1959.8591549295775,6798.0,95.74647887323944,63,2.6901408450704225,6.833333333333333,3.676056338028169,No
PRV54697,8,10880,1360.0,1068.0,133.5,8,3.125,5.0,3.5,No
PRV54699,4,360,90.0,100.0,25.0,4,0.0,,5.75,No
PRV54701,6,1310,218.33333333333334,0.0,0.0,5,0.0,,2.6666666666666665,No
PRV54703,11,660,60.0,0.0,0.0,11,0.0,,3.8181818181818183,No
PRV54704,161,44710,277.70186335403724,170.0,1.0559006211180124,115,1.1055900621118013,,4.403726708074534,No
PRV54705,257,219740,855.0194552529183,20672.0,80.75,119,1.5330739299610896,5.85,4.182879377431907,No
PRV54707,9,1280,142.22222222222223,0.0,0.0,8,0.0,,4.555555555555555,No
PRV54708,8,2680,335.0,0.0,0.0,8,0.125,,4.75,No
PRV54710,2,860,430.0,0.0,0.0,2,0.0,,6.0,No
PRV54711,2,40,20.0,0.0,0.0,2,0.0,,5.5,No
PRV54712,14,7460,532.8571428571429,0.0,0.0,13,1.4285714285714286,,3.642857142857143,No
PRV54713,17,1770,104.11764705882354,200.0,11.764705882352942,17,1.2941176470588236,,4.352941176470588,No
PRV54714,10,2480,248.0,0.0,0.0,10,0.3,,3.4,No
PRV54715,19,6890,362.63157894736844,100.0,5.2631578947368425,18,2.0526315789473686,,4.7894736842105265,No
PRV54716,141,39240,278.29787234042556,680.0,4.822695035460993,55,0.8014184397163121,,4.964539007092198,No
PRV54717,3,2400,800.0,0.0,0.0,3,0.0,,4.333333333333333,No
PRV54718,29,302000,10413.793103448275,30972.0,1068.0,24,6.137931034482759,6.137931034482759,5.793103448275862,Yes
PRV54720,9,127000,14111.111111111111,8544.0,1068.0,9,3.888888888888889,3.888888888888889,4.111111111111111,No
PRV54723,90,24350,270.55555555555554,170.0,1.8888888888888888,86,1.5444444444444445,,4.733333333333333,No
PRV54724,71,495650,6980.985915492958,50266.0,718.0857142857143,67,4.295774647887324,5.9375,4.915492957746479,No
PRV54725,116,34700,299.13793103448273,150.0,1.293103448275862,112,2.0344827586206895,,4.620689655172414,No
PRV54726,34,33290,979.1176470588235,2286.0,67.23529411764706,34,1.8823529411764706,6.0,4.617647058823529,No
PRV54727,59,24270,411.35593220338984,370.0,6.271186440677966,59,1.7118644067796611,,4.203389830508475,No
PRV54728,11,13690,1244.5454545454545,2136.0,194.1818181818182,11,3.1818181818181817,6.0,5.454545454545454,No
PRV54730,40,9450,236.25,0.0,0.0,39,1.875,,4.625,No
PRV54734,138,42870,310.6521739130435,390.0,2.8260869565217392,127,1.108695652173913,,4.543478260869565,No
PRV54735,38,59710,1571.3157894736842,5600.0,147.3684210526316,38,2.473684210526316,6.8,4.7368421052631575,No
PRV54737,35,169510,4843.142857142857,13884.0,396.6857142857143,35,4.228571428571429,5.615384615384615,4.6571428571428575,No
PRV54739,186,632650,3401.3440860215055,45126.0,246.59016393442624,180,2.3118279569892475,6.666666666666667,4.795698924731183,Yes
PRV54741,177,47650,269.2090395480226,960.0,5.423728813559322,171,0.8361581920903954,,4.418079096045198,No
PRV54742,1892,2969530,1569.5190274841439,245058.0,129.8664546899841,989,1.885306553911205,5.597402597402597,4.513742071881607,Yes
PRV54743,80,87470,1093.375,6538.0,82.75949367088607,77,2.075,9.142857142857142,4.8625,Yes
PRV54745,828,295740,357.17391304347825,13090.0,15.809178743961352,502,1.2330917874396135,5.4,4.48792270531401,No
PRV54747,21,5420,258.0952380952381,160.0,7.619047619047619,20,1.0476190476190477,,4.761904761904762,No
PRV54748,85,32110,377.7647058823529,290.0,3.411764705882353,83,2.1176470588235294,,4.882352941176471,No
PRV54753,16,7780,486.25,0.0,0.0,16,1.9375,,4.8125,No
PRV54756,19,17390,915.2631578947369,3254.0,171.26315789473685,19,2.473684210526316,2.3333333333333335,4.7368421052631575,No
PRV54757,65,117290,1804.4615384615386,13904.0,220.6984126984127,65,2.0923076923076924,5.2,4.492307692307692,No
PRV54758,95,25690,270.42105263157896,420.0,4.421052631578948,93,1.6526315789473685,,4.252631578947368,No
PRV54759,44,45140,1025.909090909091,5380.0,122.27272727272727,44,1.5,4.2,4.9772727272727275,No
PRV54760,31,195090,6293.225806451613,25632.0,826.8387096774194,29,3.967741935483871,5.125,5.580645161290323,No
PRV54761,822,216040,262.82238442822387,2290.0,2.7858880778588806,483,1.6313868613138687,,4.418491484184915,No
PRV54763,34,11770,346.1764705882353,0.0,0.0,33,1.5588235294117647,,4.411764705882353,No
PRV54764,51,162080,3178.0392156862745,14064.0,275.7647058823529,48,1.7450980392156863,5.0,5.235294117647059,No
PRV54765,239,2000500,8370.292887029289,205136.0,872.9191489361702,201,4.510460251046025,4.974489795918367,5.330543933054393,Yes
PRV54767,63,62080,985.3968253968254,8624.0,136.88888888888889,62,1.0634920634920635,4.125,4.746031746031746,No
PRV54768,32,79420,2481.875,6478.0,208.96774193548387,31,3.34375,4.142857142857143,4.96875,No
PRV54771,85,171560,2018.3529411764705,12906.0,151.83529411764707,80,1.4470588235294117,4.916666666666667,4.423529411764706,Yes
PRV54772,2115,1751320,828.0472813238771,120824.0,57.15421002838222,1061,1.7546099290780142,6.036697247706422,4.556501182033097,Yes
PRV54773,34,160210,4712.058823529412,9822.0,297.6363636363636,34,4.088235294117647,8.6,5.0588235294117645,No
PRV54774,488,203170,416.33196721311475,6650.0,13.62704918032787,264,1.7336065573770492,5.4,4.254098360655738,No
PRV54776,37,37450,1012.1621621621622,5340.0,144.32432432432432,37,1.8108108108108107,1.6,4.5675675675675675,No
